Unnamed: 0,gene_name,sampl_1
ENSG00000198520.9,C1orf228,19083.0311
ENSG00000198521.10,ZNF43,1164.236259
ENSG00000198522.12,GPN1,240097.6777
ENSG00000198523.5,PLN,1811.600493
ENSG00000198535.5,C2CD4A,188236.422
ENSG00000198538.9,ZNF28,62432.79499
ENSG00000198542.12,ITGBL1,195.7138855
ENSG00000198546.13,ZNF511,311386.1008
ENSG00000198551.8,ZNF627,101773.5729
ENSG00000198553.7,KCNRG,4957.28217
ENSG00000198554.10,WDHD1,52105.81044
ENSG00000198556.12,ZNF789,69369.86861
ENSG00000198561.11,CTNND1,958954.6109
ENSG00000198563.12,DDX39B,493831.2978
ENSG00000198569.8,SLC34A3,15740.39334
ENSG00000198570.5,RD3,0
ENSG00000198573.6,SPANXC,0
ENSG00000198574.5,SH2D1B,2304.063933
ENSG00000198576.3,ARC,3366.592915
ENSG00000198585.10,NUDT16,183998.2836
ENSG00000198586.12,TLK1,156101.0205
ENSG00000198589.9,LRBA,180979.4839
ENSG00000198597.7,ZNF536,279.9994274
ENSG00000198598.5,MMP17,1308.051285
ENSG00000198601.2,OR2M2,0
ENSG00000198604.9,BAZ1A,193017.9763
ENSG00000198610.9,AKR1C4,3998.330381
ENSG00000198612.9,COPS8,147677.2059
ENSG00000198624.11,CCDC69,40253.717
ENSG00000198625.11,MDM4,116647.8937
ENSG00000198626.14,RYR2,339.8597989
ENSG00000198633.9,ZNF534,122.8359794
ENSG00000198642.6,KLHL9,214509.8906
ENSG00000198643.5,FAM3D,10096495.08
ENSG00000198646.12,NCOA6,152485.0821
ENSG00000198648.9,STK39,505015.0963
ENSG00000198650.9,TAT,1117.382586
ENSG00000198657.5,OR8B4,0
ENSG00000198663.15,C6orf89,282933.1653
ENSG00000198668.9,CALM1,1065313.022
ENSG00000198670.10,LPA,250.9918531
ENSG00000198673.9,FAM19A2,2176.008516
ENSG00000198674.3,OR10G6,0
ENSG00000198677.9,TTC37,123641.062
ENSG00000198680.4,TUSC1,240057.9594
ENSG00000198681.6,MAGEA1,0
ENSG00000198682.11,PAPSS2,612997.7472
ENSG00000198689.8,SLC9A6,95350.22424
ENSG00000198690.8,FAN1,103978.6734
ENSG00000198691.10,ABCA4,18859.55416
ENSG00000198692.8,EIF1AY,98.8657772
ENSG00000198700.8,IPO9,129436.9674
ENSG00000198704.8,GPX6,0
ENSG00000198707.13,CEP290,71769.75889
ENSG00000198715.10,GLMP,207365.7125
ENSG00000198718.11,FAM179B,36459.47381
ENSG00000198719.8,DLL1,104253.1346
ENSG00000198720.11,ANKRD13B,79521.2476
ENSG00000198721.11,ECI2,213396.4363
ENSG00000198722.11,UNC13B,520208.3923
ENSG00000198723.9,C19orf45,62380.9782
ENSG00000198728.9,LDB1,384589.149
ENSG00000198729.4,PPP1R14C,153849.6668
ENSG00000198730.6,CTR9,241218.525
ENSG00000198732.9,SMOC1,1843.804881
ENSG00000198734.9,F5,3938.885491
ENSG00000198736.10,MSRB1,329767.2811
ENSG00000198739.9,LRRTM3,0
ENSG00000198740.7,ZNF652,107849.725
ENSG00000198742.8,SMURF1,217369.8327
ENSG00000198743.5,SLC5A3,96048.94821
ENSG00000198746.11,GPATCH3,141017.9678
ENSG00000198752.8,CDC42BPB,606547.5809
ENSG00000198753.10,PLXNB3,8105.01839
ENSG00000198754.5,OXCT2,4852.76116
ENSG00000198755.9,RPL10A,12448586.79
ENSG00000198756.9,COLGALT2,4903.006624
ENSG00000198758.9,EPS8L3,3068744.078
ENSG00000198759.10,EGFL6,772.4955434
ENSG00000198765.10,SYCP1,0
ENSG00000198768.9,APCDD1L,102.1763512
ENSG00000198771.9,RCSD1,5142.161572
ENSG00000198774.4,RASSF9,5174.741266
ENSG00000198780.10,FAM169A,12740.97394
ENSG00000198783.5,ZNF830,182918.4149
ENSG00000198785.4,GRIN3A,1686.306119
ENSG00000198791.10,CNOT7,76632.20736
ENSG00000198792.11,TMEM184B,557094.852
ENSG00000198793.11,MTOR,154444.6598
ENSG00000198794.10,SCAMP5,7025.698746
ENSG00000198795.9,ZNF521,3559.83524
ENSG00000198796.6,ALPK2,597.912042
ENSG00000198797.6,BRINP2,2241.624558
ENSG00000198798.5,MAGEB3,0
ENSG00000198799.10,LRIG2,50379.7332
ENSG00000198805.10,PNP,538725.6632
ENSG00000198807.11,PAX9,24160.07652
ENSG00000198812.4,LRRC10,0
ENSG00000198814.11,GK,58023.04984
ENSG00000198815.7,FOXJ3,217254.1676
ENSG00000198816.5,ZNF358,612333.2072
ENSG00000198818.8,SFT2D1,468957.4559
ENSG00000198821.9,CD247,3594.45968
ENSG00000198822.9,GRM3,0
ENSG00000198824.5,CHAMP1,124957.1456
ENSG00000198825.10,INPP5F,69002.2646
ENSG00000198826.9,ARHGAP11A,71996.46447
ENSG00000198829.6,SUCNR1,2023.047764
ENSG00000198830.9,HMGN2,1836185.021
ENSG00000198832.9,SELM,94154.52976
ENSG00000198833.6,UBE2J1,524082.3688
ENSG00000198835.3,GJC2,233263.5533
ENSG00000198836.7,OPA1,230234.451
ENSG00000198837.8,DENND4B,198149.935
ENSG00000198838.10,RYR3,1480.252361
ENSG00000198839.8,ZNF277,175099.5672
ENSG00000198841.3,KTI12,137941.2932
ENSG00000198842.8,DUSP27,59892.81432
ENSG00000198843.11,SELT,459080.5944
ENSG00000198844.9,ARHGEF15,8140.795592
ENSG00000198846.5,TOX,223473.7042
ENSG00000198848.11,CES1,6445.563938
ENSG00000198851.8,CD3E,12887.80065
ENSG00000198853.10,RUSC2,47210.65319
ENSG00000198854.5,C1orf68,0
ENSG00000198855.5,FICD,32471.53425
ENSG00000198856.11,OSTC,1380708.086
ENSG00000198858.8,R3HDM4,957571.055
ENSG00000198860.10,TSEN15,192569.0045
ENSG00000198862.12,LTN1,84222.41452
ENSG00000198863.6,RUNDC1,176115.343
ENSG00000198865.8,CCDC152,12443.77519
ENSG00000198870.7,STKLD1,4203.230969
ENSG00000198873.11,GRK5,67494.28197
ENSG00000198874.11,TYW1,167945.456
ENSG00000198876.11,DCAF12,355528.3162
ENSG00000198877.1,OR5D13,0
ENSG00000198879.10,SFMBT2,1456.85224
ENSG00000198881.9,ASB12,12186.49176
ENSG00000198883.10,PNMA5,117.1210167
ENSG00000198885.8,ITPRIPL1,1731.638763
ENSG00000198887.8,SMC5,83323.15942
ENSG00000198889.4,DCAF12L1,0
ENSG00000198890.7,PRMT6,300236.7713
ENSG00000198892.6,SHISA4,21915.24728
ENSG00000198894.6,CIPC,125621.5054
ENSG00000198898.11,CAPZA2,234352.9403
ENSG00000198900.5,TOP1,649101.5939
ENSG00000198901.12,PRC1,274035.6423
ENSG00000198908.10,BHLHB9,16496.57373
ENSG00000198909.6,MAP3K3,51839.59924
ENSG00000198910.11,L1CAM,705.392603
ENSG00000198911.10,SREBF2,736749.5771
ENSG00000198912.9,C1orf174,180461.2262
ENSG00000198914.2,POU3F3,811.8911032
ENSG00000198915.10,RASGEF1A,530.5834695
ENSG00000198917.10,C9orf114,218446.098
ENSG00000198918.7,RPL39,2044560.527
ENSG00000198919.11,DZIP3,75044.48509
ENSG00000198920.8,KIAA0753,98025.15912
ENSG00000198924.6,DCLRE1A,88523.8581
ENSG00000198925.9,ATG9A,194359.7648
ENSG00000198929.11,NOS1AP,7360.010685
ENSG00000198930.11,CSAG1,737.6907991
ENSG00000198931.9,APRT,1728845.283
ENSG00000198932.11,GPRASP1,18169.53382
ENSG00000198933.8,TBKBP1,28232.18526
ENSG00000198934.4,MAGEE1,665.7507047
ENSG00000198937.8,CCDC167,409936.803
ENSG00000198939.6,ZFP2,19521.29291
ENSG00000198944.5,SOWAHA,48293.36122
ENSG00000198945.6,L3MBTL3,50179.99908
ENSG00000198947.13,DMD,1656.25518
ENSG00000198948.10,MFAP3L,1704.934164
ENSG00000198951.10,NAGA,434731.9766
ENSG00000198952.8,SMG5,480084.8327
ENSG00000198954.5,KIAA1279,181211.0636
ENSG00000198959.10,TGM2,51825.99158
ENSG00000198960.9,ARMCX6,92886.80081
ENSG00000198961.8,PJA2,134182.5203
ENSG00000198963.9,RORB,0
ENSG00000198964.12,SGMS1,50308.24056
ENSG00000198965.3,OR10R2,0
ENSG00000198967.3,OR10Z1,0
ENSG00000203326.8,ZNF525,24038.1743
ENSG00000203485.11,INF2,1116642.438
ENSG00000203546.6,RP11-176H8.1,1093.023545
ENSG00000203618.5,GP1BB,0
ENSG00000203661.3,OR2T5,0
ENSG00000203663.3,OR2L2,0
ENSG00000203666.11,EFCAB2,16706.42105
ENSG00000203667.8,COX20,47945.95869
ENSG00000203668.1,CHML,57133.41241
ENSG00000203685.8,C1orf95,1550.940225
ENSG00000203690.10,TCP10,470.964348
ENSG00000203697.10,CAPN8,1008266.748
ENSG00000203705.9,TATDN3,59225.97709
ENSG00000203710.9,CR1,140.5247889
ENSG00000203722.6,RAET1G,11384.06824
ENSG00000203724.9,C1orf53,158211.1331
ENSG00000203727.3,SAMD5,231725.4881
ENSG00000203730.2,TEDDM1,1933.340046
ENSG00000203733.5,GJE1,0
ENSG00000203734.10,ECT2L,1567.912019
ENSG00000203737.3,GPR52,370.2014488
ENSG00000203740.3,METTL11B,0
ENSG00000203747.8,FCGR3A,5588.334045
ENSG00000203756.6,TMEM244,0
ENSG00000203757.1,OR6K3,0
ENSG00000203760.7,CENPW,572503.7349
ENSG00000203772.7,SPRN,63481.50062
ENSG00000203778.6,FAM229B,22966.17403
ENSG00000203780.9,FANK1,42610.79939
ENSG00000203782.5,LOR,0
ENSG00000203783.4,PRR9,0
ENSG00000203784.2,LELP1,0
ENSG00000203785.7,SPRR2E,548.7454718
ENSG00000203786.6,KPRP,0
ENSG00000203791.12,METTL10,57294.742
ENSG00000203795.2,FAM24A,0
ENSG00000203797.8,DDO,14371.46357
ENSG00000203805.9,PPAPDC1A,1128.232987
ENSG00000203811.1,HIST2H3C,243.2241403
ENSG00000203812.2,HIST2H2AA4,0
ENSG00000203814.6,HIST2H2BF,2898.598578
ENSG00000203818.6,HIST2H3PS2,0
ENSG00000203837.4,PNLIPRP3,0
ENSG00000203852.3,HIST2H3A,0
ENSG00000203857.8,HSD3B1,3956.897352
ENSG00000203859.8,HSD3B2,689.6903704
ENSG00000203864.2,C1orf137,1043.469369
ENSG00000203867.7,RBM20,1135.006255
ENSG00000203870.5,SMIM9,0
ENSG00000203872.6,C6orf163,9217.553966
ENSG00000203877.6,RIPPLY2,0
ENSG00000203879.10,GDI1,469832.4068
ENSG00000203880.10,PCMTD2,229430.3262
ENSG00000203883.6,SOX18,19663.57567
ENSG00000203896.8,LIME1,42331.30167
ENSG00000203907.8,OOEP,52166.35549
ENSG00000203908.3,KHDC3L,395.6573441
ENSG00000203909.3,DPPA5,1186.389326
ENSG00000203910.7,C1orf146,1138.866663
ENSG00000203923.4,SPANXN1,0
ENSG00000203926.4,SPANXA2,0
ENSG00000203933.2,CXorf66,0
ENSG00000203942.4,C10orf62,0
ENSG00000203943.7,SAMD13,101656.5678
ENSG00000203950.6,FAM127B,642217.8645
ENSG00000203952.8,CCDC160,1125.081498
ENSG00000203963.10,C1orf141,320.8117693
ENSG00000203965.11,EFCAB7,19771.76882
ENSG00000203970.3,DEFB110,0
ENSG00000203972.8,GLYATL3,0
ENSG00000203985.9,LDLRAD1,4918.145732
ENSG00000203989.3,RHOXF2B,0
ENSG00000203995.8,ZYG11A,171.6144765
ENSG00000204001.8,LCN8,795.4822442
ENSG00000204003.7,RP11-216L13.16,0
ENSG00000204006.7,C1orf185,0
ENSG00000204007.5,GLT6D1,0
ENSG00000204010.3,IFIT1B,0
ENSG00000204019.4,CT83,0
ENSG00000204020.5,LIPN,0
ENSG00000204021.3,LIPK,327.462745
ENSG00000204022.8,LIPJ,0
ENSG00000204033.8,LRIT2,10903.05608
ENSG00000204052.4,LRRC73,12723.34032
ENSG00000204060.5,FOXO6,16124.60422
ENSG00000204065.2,TCEAL5,0
ENSG00000204070.8,SYS1,105616.7727
ENSG00000204071.8,TCEAL6,0
ENSG00000204084.11,INPP5B,34369.28694
ENSG00000204086.4,RPA4,2323.726017
ENSG00000204099.10,NEU4,103851.5727
ENSG00000204103.3,MAFB,14363.77257
ENSG00000204104.10,TRAF3IP1,109484.0516
ENSG00000204116.10,CHIC1,56942.84075
ENSG00000204118.1,NAP1L6,0
ENSG00000204120.13,GIGYF2,123421.6752
ENSG00000204128.5,C2orf72,245265.4294
ENSG00000204130.11,RUFY2,41530.26041
ENSG00000204131.7,NHSL2,202.5033566
ENSG00000204138.11,PHACTR4,200911.7622
ENSG00000204140.9,CLPSL1,0
ENSG00000204147.8,ASAH2B,29911.65849
ENSG00000204149.8,AGAP6,121343.6
ENSG00000204152.9,TIMM23B,52060.79013
ENSG00000204160.10,ZDHHC18,121144.9509
ENSG00000204161.12,C10orf128,5763.757313
ENSG00000204165.5,CXorf65,7141.474757
ENSG00000204172.10,AGAP10,15132.50417
ENSG00000204174.5,NPY4R,14826.22735
ENSG00000204175.5,GPRIN2,82684.34311
ENSG00000204176.12,SYT15,112.5395854
ENSG00000204178.8,TMEM57,233326.4643
ENSG00000204179.9,PTPN20A,178.7746011
ENSG00000204183.1,GDF5OS,0
ENSG00000204186.6,ZDBF2,740.1164749
ENSG00000204193.9,TXNDC8,0
ENSG00000204195.3,AWAT1,0
ENSG00000204209.9,DAXX,457743.5836
ENSG00000204217.11,BMPR2,130286.0078
ENSG00000204219.8,TCEA3,664499.6994
ENSG00000204220.8,PFDN6,369362.0079
ENSG00000204227.4,RING1,572265.4634
ENSG00000204228.3,HSD17B8,638736.9175
ENSG00000204231.9,RXRB,349452.0354
ENSG00000204237.4,OXLD1,422666.3981
ENSG00000204246.2,OR13C3,0
ENSG00000204248.9,COL11A2,3884.368911
ENSG00000204252.11,HLA-DOA,4818.893435
ENSG00000204256.11,BRD2,661673.3559
ENSG00000204257.13,HLA-DMA,89965.67237
ENSG00000204262.10,COL5A2,52007.81986
ENSG00000204264.7,PSMB8,1580998.621
ENSG00000204267.12,TAP2,82005.58817
ENSG00000204271.9,SPIN3,40604.20139
ENSG00000204278.11,TMEM235,0
ENSG00000204279.6,PAGE3,0
ENSG00000204287.12,HLA-DRA,539031.8196
ENSG00000204290.9,BTNL2,0
ENSG00000204291.9,COL15A1,24579.6401
ENSG00000204293.2,OR8B2,0
ENSG00000204296.10,C6orf10,0
ENSG00000204300.5,TMEM225,0
ENSG00000204301.6,NOTCH4,18345.70725
ENSG00000204304.10,PBX2,260360.0201
ENSG00000204305.12,AGER,66515.77153
ENSG00000204308.7,RNF5,953950.6808
ENSG00000204310.9,AGPAT1,358740.8031
ENSG00000204311.10,DFNB59,15081.67856
ENSG00000204314.9,PRRT1,20417.81321
ENSG00000204315.3,FKBPL,132363.1197
ENSG00000204316.11,MRPL38,72572.82456
ENSG00000204323.5,SMIM5,31013.28815
ENSG00000204334.7,ERICH2,25466.903
ENSG00000204335.3,SP5,179295.3906
ENSG00000204344.13,STK19,72528.77429
ENSG00000204345.1,CD300LD,12055.55478
ENSG00000204347.3,BTBD17,223.1463581
ENSG00000204348.8,DXO,185573.6519
ENSG00000204351.10,SKIV2L,242536.0323
ENSG00000204352.2,C9orf129,698.0574979
ENSG00000204356.10,NELFE,658312.1219
ENSG00000204361.8,NXPE2,128381.8304
ENSG00000204363.4,SPANXN5,0
ENSG00000204365.4,C10orf126,187.4263268
ENSG00000204366.3,ZBTB12,208371.0939
ENSG00000204370.7,SDHD,482564.4496
ENSG00000204371.10,EHMT2,282591.9478
ENSG00000204379.9,XAGE1A,0
ENSG00000204381.10,LAYN,4740.085726
ENSG00000204382.10,XAGE1B,0
ENSG00000204385.9,SLC44A4,3302932.711
ENSG00000204386.9,NEU1,325597.9322
ENSG00000204387.11,C6orf48,1369136.101
ENSG00000204388.6,HSPA1B,683494.3738
ENSG00000204389.9,HSPA1A,327349.3265
ENSG00000204390.9,HSPA1L,27231.92544
ENSG00000204392.9,LSM2,778631.611
ENSG00000204394.11,VARS,501669.0481
ENSG00000204396.9,VWA7,47053.64209
ENSG00000204397.6,CARD16,68482.0045
ENSG00000204406.10,MBD5,16922.7873
ENSG00000204410.13,MSH5,41738.10521
ENSG00000204414.10,CSHL1,0
ENSG00000204420.7,C6orf25,2879.932824
ENSG00000204421.2,LY6G6C,36516.69776
ENSG00000204422.7,XXbac-BPG32J3.20,518.1550296
ENSG00000204424.9,LY6G6F,3064.624168
ENSG00000204427.10,ABHD16A,48783.51208
ENSG00000204428.11,LY6G5C,15674.7333
ENSG00000204435.12,CSNK2B,470206.5802
ENSG00000204438.9,GPANK1,135858.0555
ENSG00000204439.3,C6orf47,347610.6346
ENSG00000204442.3,FAM155A,14684.41076
ENSG00000204444.9,APOM,38094.17511
ENSG00000204449.3,TRIM49C,0
ENSG00000204450.7,TRIM64,0
ENSG00000204463.11,BAG6,1169273.259
ENSG00000204464.6,C1orf195,2882.140797
ENSG00000204469.11,PRRC2A,777366.0197
ENSG00000204472.11,AIF1,29671.8202
ENSG00000204475.8,NCR3,664.6521061
ENSG00000204478.8,PRAMEF20,0
ENSG00000204479.4,PRAMEF17,0
ENSG00000204480.7,PRAMEF19,0
ENSG00000204481.7,PRAMEF14,0
ENSG00000204482.9,LST1,10947.96534
ENSG00000204498.9,NFKBIL1,295688.3666
ENSG00000204501.5,PRAMEF9,0
ENSG00000204505.4,PRAMEF25,0
ENSG00000204510.4,PRAMEF7,0
ENSG00000204511.2,MCCD1,0
ENSG00000204514.8,ZNF814,43378.67796
ENSG00000204516.8,MICB,13675.49026
ENSG00000204518.2,AADACL4,0
ENSG00000204519.9,ZNF551,30279.0037
ENSG00000204520.11,MICA,185183.8879
ENSG00000204524.6,ZNF805,16283.58144
ENSG00000204525.13,HLA-C,14293431.7
ENSG00000204531.14,POU5F1,44458.09721
ENSG00000204532.5,ZSCAN5C,425.7707995
ENSG00000204536.12,CCHCR1,326515.6398
ENSG00000204538.3,PSORS1C2,16111.16705
ENSG00000204539.3,CDSN,1420.459478
ENSG00000204540.9,PSORS1C1,46053.80307
ENSG00000204542.2,C6orf15,3179.835603
ENSG00000204544.5,MUC21,0
ENSG00000204548.3,DEFB121,0
ENSG00000204560.8,DHX16,295853.7662
ENSG00000204564.10,C6orf136,442334.4495
ENSG00000204568.10,MRPS18B,914999.9403
ENSG00000204569.8,PPP1R10,467810.8286
ENSG00000204571.5,KRTAP5-11,0
ENSG00000204572.7,KRTAP5-10,404.1938548
ENSG00000204574.11,ABCF1,483192.5294
ENSG00000204576.10,PRR3,67365.07597
ENSG00000204577.10,LILRB3,1185.912992
ENSG00000204580.10,DDR1,1221009.928
ENSG00000204583.8,LRCOL1,665.0179026
ENSG00000204590.11,GNL1,179261.4238
ENSG00000204592.8,HLA-E,4954251.563
ENSG00000204595.1,DPRX,0
ENSG00000204599.13,TRIM39,61379.50534
ENSG00000204604.8,ZNF468,102124.847
ENSG00000204610.11,TRIM15,358417.4142
ENSG00000204611.5,ZNF616,48340.08925
ENSG00000204612.1,FOXB2,0
ENSG00000204613.9,TRIM10,40664.11312
ENSG00000204614.7,TRIM40,13872.25037
ENSG00000204616.9,TRIM31,640230.8887
ENSG00000204618.7,RNF39,63721.6376
ENSG00000204619.6,PPP1R11,997584.6739
ENSG00000204624.7,PTCHD2,2360.802727
ENSG00000204628.10,GNB2L1,7007147.313
ENSG00000204632.10,HLA-G,29014.72229
ENSG00000204634.11,TBC1D8,113085.4304
ENSG00000204640.1,NMS,0
ENSG00000204642.12,HLA-F,607693.778
ENSG00000204644.8,ZFP57,0
ENSG00000204653.8,ASPDH,6822.635775
ENSG00000204655.10,MOG,0
ENSG00000204657.3,OR2H2,762.8393491
ENSG00000204659.4,CBY3,4617.850429
ENSG00000204661.8,C5orf60,0
ENSG00000204669.8,C9orf57,0
ENSG00000204671.1,IL31,0
ENSG00000204673.9,AKT1S1,226067.4478
ENSG00000204677.9,FAM153C,0
ENSG00000204681.9,GABBR1,205669.4141
ENSG00000204682.5,CASC10,953.6997071
ENSG00000204683.9,C10orf113,0
ENSG00000204687.4,MAS1L,0
ENSG00000204688.8,OR2H1,0
ENSG00000204694.9,OR11A1,0
ENSG00000204695.3,OR14J1,0
ENSG00000204700.4,OR2J2,0
ENSG00000204701.1,OR2J3,0
ENSG00000204703.4,OR2B3,0
ENSG00000204704.2,OR2W1,0
ENSG00000204710.2,SPDYC,3657.933993
ENSG00000204711.7,C9orf135,629.8345212
ENSG00000204713.9,TRIM27,314012.4157
ENSG00000204740.8,MALRD1,18583.43713
ENSG00000204764.11,RANBP17,16671.02022
ENSG00000204767.3,FAM196B,0
ENSG00000204779.2,FOXD4L5,0
ENSG00000204815.7,TTC25,5316.685127
ENSG00000204822.6,MRPL53,55741.76101
ENSG00000204839.7,MROH6,255483.3432
ENSG00000204842.13,ATXN2,81203.38091
ENSG00000204843.11,DCTN1,324955.0937
ENSG00000204849.6,SPATA31A1,0
ENSG00000204851.6,PNMAL2,292.6110979
ENSG00000204852.14,TCTN1,63824.04022
ENSG00000204856.10,FAM216A,19166.02692
ENSG00000204859.10,ZBTB48,144993.3477
ENSG00000204866.7,IGFL2,5478.859365
ENSG00000204869.7,IGFL4,17084.32479
ENSG00000204873.4,KRTAP9-3,0
ENSG00000204880.7,KRTAP4-8,0
ENSG00000204882.3,GPR20,21003.00655
ENSG00000204887.4,KRTAP1-4,0
ENSG00000204889.9,KRT40,181.0243489
ENSG00000204897.6,KRT25,0
ENSG00000204899.5,MZT1,241597.4268
ENSG00000204909.6,SPINK9,0
ENSG00000204913.5,LRRC3C,0
ENSG00000204918.3,PRR20B,0
ENSG00000204919.1,PRR20A,0
ENSG00000204920.9,ZNF155,22972.63976
ENSG00000204922.4,UQCC3,214658.7937
ENSG00000204923.3,FBXO48,15852.41022
ENSG00000204928.1,GRXCR2,0
ENSG00000204930.8,FAM221B,4496.900218
ENSG00000204936.8,CD177,7730.268078
ENSG00000204941.12,PSG5,0
ENSG00000204946.8,ZNF783,111982.911
ENSG00000204947.7,ZNF425,12235.22315
ENSG00000204950.3,LRRC10B,9438.718868
ENSG00000204952.2,FBXO47,174.9692338
ENSG00000204954.8,C12orf73,69081.31222
ENSG00000204956.5,PCDHGA1,2125.993733
ENSG00000204960.6,BLACE,163.998036
ENSG00000204961.6,PCDHA9,0
ENSG00000204962.5,PCDHA8,0
ENSG00000204963.5,PCDHA7,139.1773242
ENSG00000204965.7,PCDHA5,56.61782068
ENSG00000204967.9,PCDHA4,59.93737743
ENSG00000204969.6,PCDHA2,0
ENSG00000204970.8,PCDHA1,71.98912892
ENSG00000204977.8,TRIM13,103137.3906
ENSG00000204978.2,ERICH4,2980.395596
ENSG00000204979.6,MS4A13,0
ENSG00000204983.11,PRSS1,193.5507815
ENSG00000204991.9,SPIRE2,304192.9754
ENSG00000205002.3,AARD,166.9897083
ENSG00000205022.8,PABPN1L,613.058107
ENSG00000205029.1,OR5D16,0
ENSG00000205030.1,OR5L2,0
ENSG00000205038.10,PKHD1L1,88.01992489
ENSG00000205045.7,SLFN12L,1255.807035
ENSG00000205057.4,CLLU1OS,1174.283313
ENSG00000205060.9,SLC35B4,44022.98776
ENSG00000205076.4,LGALS7,0
ENSG00000205078.5,SYCE1L,17483.98354
ENSG00000205084.9,TMEM231,65221.43271
ENSG00000205085.7,FAM71F2,12820.37548
ENSG00000205086.6,C2orf91,99.74719572
ENSG00000205089.6,CCNI2,150691.893
ENSG00000205090.7,TMEM240,29478.7658
ENSG00000205097.5,FRG2,0
ENSG00000205108.5,FAM205A,381.3293977
ENSG00000205111.7,CDKL4,194.2040387
ENSG00000205116.3,TMEM88B,0
ENSG00000205126.2,ACCSL,0
ENSG00000205129.7,C4orf47,6781.78701
ENSG00000205133.10,TRIQK,157960.84
ENSG00000205138.3,SDHAF1,318401.0857
ENSG00000205143.2,ARID3C,4567.304622
ENSG00000205155.6,PSENEN,416532.6116
ENSG00000205177.6,C11orf91,12205.42959
ENSG00000205186.2,FABP9,0
ENSG00000205189.10,ZBTB10,18569.7917
ENSG00000205208.4,C4orf46,62306.59108
ENSG00000205209.6,SCGB2B2,4580.097657
ENSG00000205212.3,CCDC144NL,0
ENSG00000205213.12,LGR4,458177.1955
ENSG00000205220.10,PSMB10,603190.6175
ENSG00000205221.11,VIT,2279.88213
ENSG00000205236.6,RP11-514P8.6,0
ENSG00000205238.8,SPDYE2,5054.178853
ENSG00000205246.7,RPSAP58,202764.7826
ENSG00000205250.7,E2F4,541874.051
ENSG00000205268.9,PDE7A,93520.7138
ENSG00000205269.5,TMEM170B,11078.5949
ENSG00000205277.8,MUC12,279217.9054
ENSG00000205279.7,CTXN3,0
ENSG00000205301.10,MGAT4D,0
ENSG00000205302.5,SNX2,144485.4309
ENSG00000205307.9,SAP25,3192.053991
ENSG00000205309.12,NT5M,35533.29806
ENSG00000205323.7,SARNP,12097.60777
ENSG00000205327.3,OR6C68,0
ENSG00000205328.2,OR6C65,0
ENSG00000205329.1,OR6C3,0
ENSG00000205330.3,OR6C1,0
ENSG00000205336.10,GPR56,916079.5818
ENSG00000205339.8,IPO7,839637.5293
ENSG00000205352.9,PRR13,1024396.607
ENSG00000205356.8,TECPR1,115866.765
ENSG00000205358.3,MT1H,31754.3749
ENSG00000205359.8,SLCO6A1,0
ENSG00000205362.9,MT1A,171518.4052
ENSG00000205363.5,C15orf59,367.6669798
ENSG00000205364.3,MT1M,16247.99225
ENSG00000205403.11,CFI,126706.5331
ENSG00000205409.3,OR52E6,0
ENSG00000205413.6,SAMD9,52646.26433
ENSG00000205420.9,KRT6A,6052.69254
ENSG00000205423.10,CNEP1R1,69604.25211
ENSG00000205426.9,KRT81,1670.416491
ENSG00000205436.6,EXOC3L4,107176.2981
ENSG00000205439.9,KRTAP12-3,0
ENSG00000205442.11,IZUMO3,0
ENSG00000205445.3,KRTAP10-2,0
ENSG00000205456.10,TP53TG3D,0
ENSG00000205457.9,TP53TG3C,0
ENSG00000205464.10,ATP6AP1L,15528.16031
ENSG00000205476.7,CCDC85C,47551.44153
ENSG00000205495.1,OR52J3,0
ENSG00000205496.1,OR51A2,0
ENSG00000205497.3,OR51A4,0
ENSG00000205502.3,C2CD4B,98207.71557
ENSG00000205517.11,RGL3,368952.38
ENSG00000205531.11,NAP1L4,592085.3892
ENSG00000205542.9,TMSB4X,21415804.24
ENSG00000205544.3,TMEM256,1206058.722
ENSG00000205549.7,C9orf92,0
ENSG00000205560.11,CPT1B,64020.48341
ENSG00000205571.11,SMN2,21354.41448
ENSG00000205572.8,SERF1B,2508.293789
ENSG00000205581.9,HMGN1,859478.0268
ENSG00000205593.10,DENND6B,53884.86369
ENSG00000205609.11,EIF3CL,2215.220316
ENSG00000205629.10,LCMT1,394433.023
ENSG00000205639.8,MFSD2B,2359.679717
ENSG00000205642.8,VCX3B,0
ENSG00000205643.9,CDPF1,107876.5175
ENSG00000205649.6,HTN3,0
ENSG00000205659.9,LIN52,47347.28129
ENSG00000205667.2,ARSH,644.4466821
ENSG00000205669.2,ACOT6,1361.890706
ENSG00000205670.9,SMIM11,0
ENSG00000205678.6,TECRL,0
ENSG00000205683.10,DPF3,4092.690135
ENSG00000205693.3,MANSC4,787.44707
ENSG00000205707.9,LYRM5,79543.17067
ENSG00000205710.3,C17orf107,17846.14308
ENSG00000205718.7,MBD3L4,0
ENSG00000205726.12,ITSN1,33262.43336
ENSG00000205730.6,ITPRIPL2,121320.9858
ENSG00000205744.8,DENND1C,142447.3488
ENSG00000205754.9,SLCO1B7,0
ENSG00000205755.9,CRLF2,200.3876499
ENSG00000205758.10,CRYZL1,65858.34031
ENSG00000205765.7,C5orf51,110019.7248
ENSG00000205777.16,GAGE1,124.4297733
ENSG00000205784.2,ARRDC5,737.6907991
