gene_id,gene_name,CPT0019990006,CPT0017440009,CPT0077290006
ENSG00000163286.6,ALPPL2,0,0,0
ENSG00000163288.12,GABRB1,0,2270.7404,499.2366
ENSG00000163291.13,PAQR3,21386.9676,20312.108,21612.5205
ENSG00000163293.10,NIPAL1,10846.157,6653.8297,14061.1768
ENSG00000163295.4,ALPI,8650.9568,58243.8004,9330.9695
ENSG00000163297.15,ANTXR2,146290.1004,155652.2238,142552.6944
ENSG00000163312.9,HELQ,152234.9388,134421.9592,193927.3508
ENSG00000163319.9,MRPS18C,67030.5149,44691.4932,77639.1888
ENSG00000163320.9,CGGBP1,287160.0472,392028.689,393712.278
ENSG00000163322.12,FAM175A,44575.3982,46452.3152,56708.1062
ENSG00000163328.12,GPR155,97595.3534,202596.865,252220.8254
ENSG00000163331.9,DAPL1,0,394.802,3819.1875
ENSG00000163344.5,PMVK,324195.9584,259024.0642,235956.8909
ENSG00000163346.15,PBXIP1,913640.3316,752171.6933,1008975.588
ENSG00000163347.5,CLDN1,355246.1216,214604.4927,262194.3837
ENSG00000163348.3,PYGO2,121373.6391,175143.1017,116166.7143
ENSG00000163349.20,HIPK1,340926.3776,359707.6239,345221.7392
ENSG00000163352.5,LENEP,779.7712,13837.0001,0
ENSG00000163354.13,DCST2,7785.016,7545.7198,4083.6285
ENSG00000163357.9,DCST1,1961.028,1674.7866,1636.4995
ENSG00000163359.14,COL6A3,211798.847,120844.9559,141539.1107
ENSG00000163362.9,C1orf106,76661.893,127660.8029,94699.0836
ENSG00000163374.18,YY1AP1,305161.6801,368197.3053,301024.0538
ENSG00000163376.10,KBTBD8,28365.4937,22959.1222,20080.4985
ENSG00000163377.13,FAM19A4,248.3564,259.2396,0
ENSG00000163378.12,EOGT,136535.2393,157570.0737,110523.6393
ENSG00000163380.14,LMOD3,1597.4732,2223.3005,1833.0249
ENSG00000163382.10,APOA1BP,261794.1543,258511.5941,400618.6341
ENSG00000163389.9,POGLUT1,84618.9617,85731.621,66780.1328
ENSG00000163393.11,SLC22A15,29903.0163,40981.6003,26363.6916
ENSG00000163394.5,CCKAR,0,345.4518,0
ENSG00000163395.15,IGFN1,657.7469,98.0814,905.6801
ENSG00000163399.14,ATP1A1,1011778.07,961354.1051,1071335.628
ENSG00000163406.9,SLC15A2,27865.8324,44587.2,49981.5409
ENSG00000163412.11,EIF4E3,54393.7237,109089.5641,83865.3237
ENSG00000163421.7,PROK2,14478.0095,1842.981,9400.4308
ENSG00000163424.7,C3orf30,1739.0009,2722.8073,2394.5054
ENSG00000163428.3,LRRC58,191232.8869,193222.2012,278557.1263
ENSG00000163430.8,FSTL1,1023862.696,1438089.603,1315406.881
ENSG00000163431.12,LMOD1,161409.2952,68979.0045,161457.9641
ENSG00000163435.14,ELF3,218479.0663,218302.8515,409540.1566
ENSG00000163440.9,PDCL2,1322.2601,0,0
ENSG00000163444.10,TMEM183A,147751.7242,139762.9608,178980.3248
ENSG00000163449.9,TMEM169,38283.5838,29643.3431,33990.654
ENSG00000163453.10,IGFBP7,12006096.4,5483361.503,4827350.474
ENSG00000163462.16,TRIM46,4520.7118,9699.78,8760.7779
ENSG00000163463.10,KRTCAP2,32136.5183,35253.0564,42064.9665
ENSG00000163464.7,CXCR1,17159.3537,3104.6229,11971.2438
ENSG00000163466.14,ARPC2,711497.8248,732896.855,559642.0298
ENSG00000163467.10,TSACC,3063.137,6927.625,2343.2031
ENSG00000163468.13,CCT3,713595.4237,694882.5354,642959.0683
ENSG00000163472.17,TMEM79,31551.8758,43977.2396,45659.9902
ENSG00000163479.12,SSR2,558106.7694,378697.4256,480187.8798
ENSG00000163481.6,RNF25,125706.6327,126355.3465,129115.2317
ENSG00000163482.10,STK36,142793.0308,161379.1532,136176.0936
ENSG00000163485.14,ADORA1,19151.0015,1984.8435,997.4408
ENSG00000163491.15,NEK10,16752.6293,13270.0785,15541.8778
ENSG00000163492.12,CCDC141,27787.2362,76166.6832,13396.5803
ENSG00000163497.2,FEV,0,0,0
ENSG00000163499.10,CRYBA2,0,0,0
ENSG00000163501.6,IHH,5346.2314,51693.1109,11623.353
ENSG00000163507.12,KIAA1524,96840.4618,97061.4642,64475.1855
ENSG00000163508.11,EOMES,47955.0742,129366.7789,20295.3691
ENSG00000163510.12,CWC22,298316.4302,365551.1725,351971.8045
ENSG00000163512.12,AZI2,108933.3824,61860.2992,73660.134
ENSG00000163513.16,TGFBR2,1555830.814,1966443.143,1357989.309
ENSG00000163515.6,RETNLB,0,0,0
ENSG00000163516.12,ANKZF1,242428.6795,215181.627,457036.0397
ENSG00000163517.13,HDAC11,47534.8863,57718.7719,81135.7923
ENSG00000163518.9,FCRL4,146.8988,0,0
ENSG00000163519.12,TRAT1,38954.6289,27029.4155,14055.511
ENSG00000163520.12,FBLN2,203229.8884,129158.1899,178413.1007
ENSG00000163521.14,GLB1L,338102.0153,192310.6067,393394.3301
ENSG00000163527.8,STT3B,538000.1047,560034.4082,515444.8396
ENSG00000163528.11,CHCHD4,105365.9201,68068.8172,102914.4851
ENSG00000163530.4,DPPA2,0,0,377.8267
ENSG00000163531.14,NFASC,38937.2364,71761.5946,20708.7776
ENSG00000163534.13,FCRL1,7956.2421,6643.9113,8100.2775
ENSG00000163535.16,SGOL2,16069.3462,36309.7243,23254.5982
ENSG00000163536.11,SERPINI1,203162.9625,272023.9912,158618.7634
ENSG00000163539.14,CLASP2,150561.1223,140890.1742,125281.3627
ENSG00000163541.10,SUCLG1,277843.0586,237615.3731,252611.0713
ENSG00000163545.7,NUAK2,208635.1637,146232.1234,39132.524
ENSG00000163554.10,SPTA1,2895.8485,1422.4688,1824.3092
ENSG00000163558.11,PRKCI,156999.5371,252380.2941,223202.0299
ENSG00000163563.7,MNDA,417455.9337,194788.4986,315703.0881
ENSG00000163564.13,PYHIN1,63648.0658,87273.4924,31240.9119
ENSG00000163565.17,IFI16,485149.0573,683180.1649,358687.1203
ENSG00000163568.12,AIM2,45334.6308,80741.8311,35373.1526
ENSG00000163576.16,EFHB,1504.0986,999.0967,6150.4156
ENSG00000163577.6,EIF5A2,24731.5589,17528.9139,32979.5467
ENSG00000163581.12,SLC2A2,148930.1332,421157.9897,46488.2717
ENSG00000163584.16,RPL22L1,159561.4312,76890.4972,106933.0708
ENSG00000163586.8,FABP1,691.3761,0,211.5523
ENSG00000163590.12,PPM1L,124118.1208,67929.1366,70107.8386
ENSG00000163596.15,ICA1L,15952.2729,17996.8709,27364.2698
ENSG00000163599.13,CTLA4,21480.489,69227.2335,24894.3224
ENSG00000163600.11,ICOS,35079.3846,63348.9347,16594.6618
ENSG00000163602.9,RYBP,115634.9168,136996.0964,130494.4529
ENSG00000163605.13,PPP4R2,190507.8782,204634.4217,214305.6466
ENSG00000163606.9,CD200R1,42856.4635,142267.7479,47369.3058
ENSG00000163607.13,GTPBP8,54871.2021,76988.4598,62654.9738
ENSG00000163608.13,C3orf17,159532.4892,198364.0093,173641.6693
ENSG00000163611.10,SPICE1,135838.8687,131465.6974,173783.2846
ENSG00000163617.9,KIAA1407,193000.3507,121569.3221,194016.5981
ENSG00000163618.16,CADPS,1088.8457,1664.2478,1106.6104
ENSG00000163623.8,NKX6-1,0,0,0
ENSG00000163624.5,CDS1,64821.8657,63932.9727,140794.9379
ENSG00000163625.14,WDFY3,573251.6298,584800.5164,768611.4866
ENSG00000163626.15,COX18,44634.5224,43779.6748,60522.8938
ENSG00000163629.11,PTPN13,388800.0178,278567.4276,383536.6481
ENSG00000163630.9,SYNPR,0,0,0
ENSG00000163631.15,ALB,13147.8149,6861.9797,7427.1975
ENSG00000163632.11,C3orf49,15842.0305,13153.825,17186.4536
ENSG00000163633.9,C4orf36,40721.2192,31456.4328,42040.7096
ENSG00000163634.10,THOC7,211866.9756,153207.0907,230805.5054
ENSG00000163635.16,ATXN7,167629.5488,221877.0657,157295.811
ENSG00000163636.9,PSMD6,104512.2444,101862.6471,101379.5567
ENSG00000163637.10,PRICKLE2,81868.8246,68092.7189,68206.1148
ENSG00000163638.12,ADAMTS9,549832.1349,480738.2038,245708.5404
ENSG00000163644.13,PPM1K,54965.9475,57479.0934,51789.3014
ENSG00000163645.13,ERICH6,6858.2284,4867.9567,4532.8276
ENSG00000163646.9,CLRN1,1475.5463,5818.5542,1053.4966
ENSG00000163655.14,GMPS,142676.6234,153342.4884,186018.6791
ENSG00000163659.11,TIPARP,395914.6033,240707.6263,385482.9043
ENSG00000163660.10,CCNL1,715698.4443,477438.1868,460936.4238
ENSG00000163661.3,PTX3,14670.9525,6431.8136,12120.6408
ENSG00000163666.7,HESX1,13683.4846,14283.1025,7955.2496
ENSG00000163673.6,DCLK3,2211.2268,3736.9627,6766.0748
ENSG00000163681.13,SLMAP,119705.1001,131838.68,102312.8569
ENSG00000163682.14,RPL9,4655169.32,2019545.672,2953064.307
ENSG00000163683.10,SMIM14,205299.9095,214473.0783,255086.2981
ENSG00000163684.10,RPP14,32220.7335,35051.7638,40122.9459
ENSG00000163686.12,ABHD6,136876.0221,134596.2535,178642.9578
ENSG00000163687.12,DNASE1L3,54789.5764,10192.3639,23902.4581
ENSG00000163689.17,C3orf67,16857.2426,19983.9563,50125.7115
ENSG00000163694.13,RBM47,376690.4433,293333.1998,329764.1501
ENSG00000163697.15,APBB2,293491.5223,211786.7926,212748.409
ENSG00000163701.17,IL17RE,7547.5713,37358.4382,5475.6587
ENSG00000163702.17,IL17RC,91654.0292,77085.9672,81372.6308
ENSG00000163703.16,CRELD1,153834.529,146892.9006,178972.8356
ENSG00000163704.10,PRRT3,15896.3253,17799.6684,11541.123
ENSG00000163705.11,FANCD2OS,2102.7075,2194.8493,827.2311
ENSG00000163710.6,PCOLCE2,12922.2425,181838.6707,176730.7071
ENSG00000163714.16,U2SURP,351994.6564,357532.3406,551156.65
ENSG00000163719.17,MTMR14,143064.6954,153676.6927,141917.5359
ENSG00000163728.9,TTC14,152565.8424,229792.235,230014.4523
ENSG00000163734.4,CXCL3,57462.0021,6694.1986,14835.3584
ENSG00000163735.6,CXCL5,76480.8664,234.1123,5764.7597
ENSG00000163736.3,PPBP,17514.8603,26592.54,23386.1501
ENSG00000163737.3,PF4,20733.6508,6886.158,7786.107
ENSG00000163738.17,MTHFD2L,27536.985,37457.5418,49331.835
ENSG00000163739.4,CXCL1,169540.0633,1833.8798,69348.6868
ENSG00000163743.12,RCHY1,96765.2676,107160.0373,205670.7706
ENSG00000163746.10,PLSCR2,12911.8153,16033.7182,22070.279
ENSG00000163749.16,CCDC158,13405.1448,41065.1384,45209.0249
ENSG00000163751.3,CPA3,129987.1799,106424.5717,145336.9187
ENSG00000163754.16,GYG1,148185.3957,177694.6505,108941.9257
ENSG00000163755.7,HPS3,319647.5997,439744.2151,379371.9231
ENSG00000163762.5,TM4SF18,841911.0403,442782.5516,537457.1805
ENSG00000163781.11,TOPBP1,188812.3444,226088.2492,205965.934
ENSG00000163785.11,RYK,207617.5884,201430.9721,245585.2727
ENSG00000163788.12,SNRK,619135.6331,798023.8016,511755.7584
ENSG00000163792.6,TCF23,4444.5283,579.9112,2957.9337
ENSG00000163793.11,DNAJC5G,0,0,0
ENSG00000163794.6,UCN,30072.6846,24663.9536,13802.7926
ENSG00000163795.12,ZNF513,120104.5439,116825.5117,96552.8479
ENSG00000163798.12,SLC4A1AP,195793.399,180752.1549,193278.4799
ENSG00000163803.11,PLB1,17758.2994,23729.5769,16555.1651
ENSG00000163806.14,SPDYA,54259.3575,37530.564,34205.5178
ENSG00000163807.5,KIAA1143,156731.1892,106768.8394,132744.973
ENSG00000163808.15,KIF15,16694.6279,37213.3602,7514.2112
ENSG00000163810.10,TGM4,627.4844,654.9811,1056.0127
ENSG00000163811.10,WDR43,364832.8429,400673.8802,330854.0368
ENSG00000163812.12,ZDHHC3,135481.7832,137358.0572,110632.5067
ENSG00000163814.6,CDCP1,69459.193,130304.3909,68177.5954
ENSG00000163815.5,CLEC3B,328661.2014,170456.2258,93157.6972
ENSG00000163817.14,SLC6A20,2738.7543,1161.3745,7463.6532
ENSG00000163818.15,LZTFL1,84819.7423,54293.641,87657.4676
ENSG00000163820.13,FYCO1,146099.9263,185166.8155,108501.4993
ENSG00000163823.3,CCR1,242825.484,149251.3608,152684.8643
ENSG00000163825.3,RTP3,0,449.7934,395.5596
ENSG00000163827.11,LRRC2,2733.7762,2325.1326,1858.8911
ENSG00000163832.14,ELP6,78005.3617,72097.5491,62300.3456
ENSG00000163833.7,FBXO40,960.0826,400.8616,705.0555
ENSG00000163840.8,DTX3L,456220.621,649564.7359,389585.4677
ENSG00000163848.17,ZNF148,241496.0329,251235.6399,372801.087
ENSG00000163864.13,NMNAT3,84782.8863,48209.0925,48604.3198
ENSG00000163866.8,SMIM12,76263.5678,69618.0766,70652.8877
ENSG00000163867.15,ZMYM6,45818.7722,57862.7232,63798.1081
ENSG00000163870.13,TPRA1,134235.136,118471.9008,165362.6317
ENSG00000163872.14,YEATS2,254627.5122,246177.3562,372251.9555
ENSG00000163873.8,GRIK3,56016.8919,127814.7677,29354.117
ENSG00000163874.8,ZC3H12A,208371.7696,151165.3553,94884.3147
ENSG00000163875.14,MEAF6,183486.6204,160173.9148,264189.2617
ENSG00000163877.9,SNIP1,133574.1006,86792.64,107008.3522
ENSG00000163879.10,DNALI1,142563.7302,81205.9768,180002.2749
ENSG00000163882.8,POLR2H,286606.8043,185090.1219,246152.5174
ENSG00000163884.3,KLF15,61160.5637,45481.25,66784.5794
ENSG00000163885.10,CCDC37,2207.6457,3899.7301,3741.2956
ENSG00000163888.3,CAMK2N2,0,0,383.6522
ENSG00000163898.8,LIPH,6076.2373,720.7388,3295.9465
ENSG00000163900.9,TMEM41A,63634.8335,69028.1846,91931.7944
ENSG00000163902.10,RPN1,1187518.056,1171386.147,1334870.918
ENSG00000163904.11,SENP2,145226.2633,145788.4582,228285.3118
ENSG00000163909.7,HEYL,150510.1076,373287.9675,88635.2895
ENSG00000163913.10,IFT122,149810.5835,157423.6246,135514.0301
ENSG00000163914.4,RHO,0,1375.4099,604.7851
ENSG00000163918.9,RFC4,86040.217,68398.7612,76889.4303
ENSG00000163923.8,RPL39L,75718.7237,43161.9189,32042.1971
ENSG00000163930.8,BAP1,194699.0673,173257.5655,179449.9564
ENSG00000163931.14,TKT,169147.2713,156747.2471,145872.0952
ENSG00000163932.12,PRKCD,98895.0075,120200.1306,79549.5373
ENSG00000163933.8,RFT1,66486.5755,78819.4066,59318.306
ENSG00000163935.12,SFMBT1,114227.685,122897.0884,90587.3401
ENSG00000163938.15,GNL3,298341.204,258945.1584,234809.7132
ENSG00000163939.17,PBRM1,192515.6008,234987.3662,236585.6005
ENSG00000163945.14,UVSSA,63320.8055,88405.6552,53588.1272
ENSG00000163946.12,FAM208A,301651.749,328539.2728,273979.4518
ENSG00000163947.10,ARHGEF3,236014.9998,172828.573,92160.6583
ENSG00000163950.11,SLBP,280682.984,231101.4447,311044.5979
ENSG00000163956.9,LRPAP1,339947.6976,219104.4953,394536.1505
ENSG00000163958.12,ZDHHC19,1404.3576,1710.2136,429.7157
ENSG00000163959.8,SLC51A,28821.922,20992.086,26062.5454
ENSG00000163960.10,UBXN7,171107.6664,206338.5237,201775.7072
ENSG00000163961.4,RNF168,190134.6669,176019.5382,153427.8731
ENSG00000163964.12,PIGX,66833.0194,79918.5526,103543.1198
ENSG00000163975.10,MFI2,13835.7588,5097.1939,4295.8258
ENSG00000163982.5,OTOP1,0,0,0
ENSG00000163993.6,S100P,7560.1252,2321.0042,114712.6061
ENSG00000163995.17,ABLIM2,41687.9155,16305.7353,16758.415
ENSG00000164002.10,EXO5,52099.9118,37472.3569,44445.834
ENSG00000164007.9,CLDN19,3002.6169,2804.2782,870.4069
ENSG00000164008.12,C1orf50,97351.0048,67744.6535,87130.421
ENSG00000164010.12,ERMAP,144920.2458,105466.1082,133933.9676
ENSG00000164011.16,ZNF691,132802.3847,107395.4616,135766.5226
ENSG00000164022.15,AIMP1,299326.2252,212639.6887,302875.1947
ENSG00000164023.13,SGMS2,170807.1654,242807.1306,187523.7666
ENSG00000164024.10,METAP1,196611.4324,167414.4754,207262.2049
ENSG00000164031.15,DNAJB14,112645.2743,139480.3172,181556.4933
ENSG00000164032.10,H2AFZ,515597.0263,438602.2623,792536.8127
ENSG00000164035.8,EMCN,471737.0218,265186.7884,338356.6506
ENSG00000164037.15,SLC9B1,10516.5646,14570.012,9127.2365
ENSG00000164038.13,SLC9B2,37179.153,50638.8343,14487.832
ENSG00000164039.13,BDH2,607596.8707,312632.3309,499056.546
ENSG00000164040.15,PGRMC2,264436.1496,264207.1384,356150.1558
ENSG00000164045.10,CDC25A,5807.0887,12844.7313,4949.9241
ENSG00000164047.4,CAMP,1528.1422,2392.6593,4208.3299
ENSG00000164048.12,ZNF589,62068.1473,53057.2891,75621.2459
ENSG00000164049.13,FBXW12,1958.3703,681.3957,2247.1371
ENSG00000164050.11,PLXNB1,111413.6223,121606.9776,133304.4945
ENSG00000164051.12,CCDC51,56687.0996,47090.3815,69165.3274
ENSG00000164053.16,ATRIP,5975.7509,4455.4369,3604.7657
ENSG00000164054.14,SHISA5,373223.4964,428943.863,342717.0663
ENSG00000164056.9,SPRY1,857224.9046,804530.4389,526358.0345
ENSG00000164061.4,BSN,2210.2728,3112.792,1706.8917
ENSG00000164062.11,APEH,205674.8771,186817.7192,212415.9531
ENSG00000164066.11,INTU,109516.9348,85542.8576,124372.6584
ENSG00000164068.14,RNF123,69990.1613,85326.3122,53668.7137
ENSG00000164070.10,HSPA4L,150035.3285,102668.2339,199553.1525
ENSG00000164073.8,MFSD8,144603.0769,137691.0419,203999.5511
ENSG00000164074.13,C4orf29,88748.0749,96481.6864,143533.9149
ENSG00000164076.15,CAMKV,145.9572,152.3531,267.9663
ENSG00000164077.12,MON1A,28888.6983,33694.507,13144.0665
ENSG00000164078.11,MST1R,4118.5934,11087.0816,2686.2959
ENSG00000164080.12,RAD54L2,70652.8664,100358.3201,61657.6441
ENSG00000164081.11,TEX264,109683.4252,91612.7436,118047.9192
ENSG00000164082.13,GRM2,1123.0639,669.8727,662.7408
ENSG00000164086.9,DUSP7,34871.5658,47235.3934,30067.9258
ENSG00000164087.6,POC1A,15199.812,23534.3831,12092.4714
ENSG00000164088.16,PPM1M,124973.0158,175041.8012,117500.7101
ENSG00000164089.7,ETNPPL,0,201.416,0
ENSG00000164091.10,WDR82,291376.4935,378961.6906,264734.8898
ENSG00000164093.14,PITX2,202.2501,0,1299.6056
ENSG00000164096.12,C4orf3,704850.7219,544347.7302,1447758.605
ENSG00000164099.3,PRSS12,5468.6136,3009.8052,8670.8747
ENSG00000164100.8,NDST3,1218.2186,339.0938,969.1747
ENSG00000164104.10,HMGB2,444719.6592,304047.3629,381497.1078
ENSG00000164105.3,SAP30,639524.6042,260177.5329,569641.5494
ENSG00000164106.6,SCRG1,78907.7563,51423.4042,162202.546
ENSG00000164107.8,HAND2,158.0764,330.0067,435.3243
ENSG00000164109.12,MAD2L1,20400.4853,16436.0044,24090.3944
ENSG00000164111.13,ANXA5,2507701.953,1844024.8,2089103.808
ENSG00000164112.11,TMEM155,6588.3444,44995.5515,5875.0549
ENSG00000164113.9,ADAD1,210.9051,0,193.6029
ENSG00000164114.17,MAP9,44731.4146,30725.1999,59055.7554
ENSG00000164116.15,GUCY1A3,721857.6818,474537.8743,488006.7913
ENSG00000164117.11,FBXO8,261725.6165,164085.9083,239324.4245
ENSG00000164118.11,CEP44,88832.9056,78062.8028,101473.639
ENSG00000164120.12,HPGD,8648.1404,8167.3823,95263.9837
ENSG00000164122.7,ASB5,280.1343,0,385.7291
ENSG00000164123.6,C4orf45,13458.9156,21486.236,16351.9076
ENSG00000164124.9,TMEM144,58013.3557,45063.088,37650.9616
ENSG00000164125.14,FAM198B,437037.9949,270245,273269.5196
ENSG00000164128.5,NPY1R,145440.3827,143995.5423,95631.2758
ENSG00000164129.10,NPY5R,4843.0638,4333.1053,3016.7583
ENSG00000164134.11,NAA15,169621.1061,228567.2893,185135.9654
ENSG00000164136.15,IL15,60327.1062,85724.7826,37627.7874
ENSG00000164142.14,FAM160A1,134575.3507,123365.23,142711.6161
ENSG00000164144.13,ARFIP1,225039.4167,208308.2297,228989.3864
ENSG00000164151.10,ICE1,295505.2407,332487.189,319132.4895
ENSG00000164161.8,HHIP,6411.7676,4970.3399,17484.1688
ENSG00000164162.11,ANAPC10,100923.105,84658.9323,94630.9907
ENSG00000164163.9,ABCE1,236052.2309,260432.5969,252634.6957
ENSG00000164164.14,OTUD4,217605.5108,303072.8143,199235.9697
ENSG00000164167.8,LSM6,102483.7841,71620.5752,80837.3587
ENSG00000164168.6,TMEM184C,213945.5793,183473.6055,251286.652
ENSG00000164169.11,PRMT9,156932.102,83087.2133,101932.5415
ENSG00000164171.9,ITGA2,185666.3759,172919.7981,140839.8368
ENSG00000164172.17,MOCS2,123981.0221,83244.1079,133807.034
ENSG00000164175.13,SLC45A2,27877.9533,4728.6819,12475.5662
ENSG00000164176.11,EDIL3,969422.1804,123433.0884,1291492.039
ENSG00000164180.12,TMEM161B,72355.0958,90568.9775,99574.4133
ENSG00000164181.12,ELOVL7,268071.9025,232814.571,362668.0309
ENSG00000164182.9,NDUFAF2,241798.0709,125028.4089,120742.9287
ENSG00000164185.4,ZNF474,2889.5074,5529.5666,2652.4583
ENSG00000164187.6,LMBRD2,141209.7911,148032.7137,191180.1629
ENSG00000164188.7,RANBP3L,5077.9033,12721.0076,13051.704
ENSG00000164190.15,NIPBL,347836.8211,427908.0258,288647.1251
ENSG00000164197.10,RNF180,68928.0984,90209.0685,296077.1224
ENSG00000164199.14,GPR98,3076.4112,4778.904,1778.9158
ENSG00000164209.15,SLC25A46,172563.559,145405.8808,244581.1237
ENSG00000164211.11,STARD4,142708.8258,141122.2796,115373.071
ENSG00000164219.8,PGGT1B,122002.7317,116603.7066,121599.2955
ENSG00000164220.6,F2RL2,26062.868,17501.2784,21791.3105
ENSG00000164221.11,CCDC112,72863.2033,46247.8956,67203.4069
ENSG00000164236.10,ANKRD33B,346148.1009,234925.5736,263003.0513
ENSG00000164237.7,CMBL,525221.8664,425969.8993,327134.1336
ENSG00000164241.12,C5orf63,17971.6108,31816.1572,43895.7875
ENSG00000164244.19,PRRC1,153800.9174,160999.4341,249506.6651
ENSG00000164251.4,F2RL1,175503.8736,143020.3077,404707.9315
ENSG00000164252.11,AGGF1,243312.9989,211979.226,290802.5921
ENSG00000164253.11,WDR41,153999.9539,194525.1884,234020.1985
ENSG00000164256.8,PRDM9,0,0,135.2314
ENSG00000164258.10,NDUFS4,979700.2621,514852.4056,751365.2097
ENSG00000164265.7,SCGB3A2,88429.6782,7738.1199,34511.5671
ENSG00000164266.9,SPINK1,67692.568,4416.1809,263032.4642
ENSG00000164270.16,HTR4,969.5948,1349.444,1260.906
ENSG00000164283.11,ESM1,2325512.013,1609900.158,4712115.355
ENSG00000164284.13,GRPEL2,194639.285,172377.234,243352.6978
ENSG00000164287.11,CDC20B,1139.4788,528.6273,232.4441
ENSG00000164291.15,ARSK,50800.8088,41044.2201,59835.8692
ENSG00000164292.11,RHOBTB3,80168.2102,146240.3418,122514.2666
ENSG00000164294.12,GPX8,114935.6103,125195.0124,222901.1325
ENSG00000164296.6,TIGD6,48090.3706,35983.5679,55631.8836
ENSG00000164299.6,SPZ1,0,305.4895,0
ENSG00000164300.14,SERINC5,132759.6434,121092.3309,81681.7665
ENSG00000164303.9,ENPP6,2420.7228,6822.3605,5333.1163
ENSG00000164304.14,CAGE1,810.4114,338.3696,446.3562
ENSG00000164305.16,CASP3,191249.7074,251485.084,244414.108
ENSG00000164306.9,PRIMPOL,109521.7827,113485.1024,110645.6713
ENSG00000164307.11,ERAP1,372777.7324,534497.6063,354955.012
ENSG00000164308.15,ERAP2,682435.3093,125688.2231,503102.9434
ENSG00000164309.13,CMYA5,19270.1756,294595.1594,242269.584
ENSG00000164318.16,EGFLAM,33215.2006,16193.5049,38067.2256
ENSG00000164323.11,CFAP97,270315.3899,220378.7719,287902.2802
ENSG00000164325.7,TMEM174,87698.7674,33779.2533,54956.7049
ENSG00000164326.4,CARTPT,0,0,0
ENSG00000164327.11,RICTOR,220215.4368,247800.339,214335.468
ENSG00000164329.12,PAPD4,348484.6653,395902.2926,470546.4933
ENSG00000164330.15,EBF1,146224.1349,108679.1977,65718.5407
ENSG00000164331.8,ANKRA2,254110.3881,162231.1204,254880.3971
ENSG00000164332.7,UBLCP1,135501.2685,199835.3357,180426.6387
ENSG00000164334.14,FAM170A,1239.259,0,379.1976
ENSG00000164338.8,UTP15,64478.848,71816.3704,58610.475
ENSG00000164342.11,TLR3,425400.8948,499006.2291,629621.1821
ENSG00000164344.14,KLKB1,68816.8528,48491.9311,81043.246
ENSG00000164346.8,NSA2,415395.5145,182611.8549,297914.0488
ENSG00000164347.16,GFM2,211987.3992,176540.1,252489.7648
ENSG00000164362.17,TERT,0,386.1636,0
ENSG00000164363.9,SLC6A18,51797.2471,10645.3222,28085.2943
ENSG00000164366.3,CCDC127,77395.9666,58615.3439,84189.372
ENSG00000164379.5,FOXQ1,50450.9678,77606.8003,53624.5104
ENSG00000164385.7,C6orf195,33819.7129,40022.2893,18410.5346
ENSG00000164393.7,GPR111,356.0488,8269.2351,22306.7805
ENSG00000164398.11,ACSL6,3302.0406,8637.1197,2389.258
ENSG00000164399.4,IL3,0,4527.0634,0
ENSG00000164400.5,CSF2,723.2947,6794.9093,663.9572
ENSG00000164402.12,8-Sep,478654.7145,281022.4037,526125.8252
ENSG00000164403.13,SHROOM1,95687.8028,72322.9097,83345.4017
ENSG00000164404.7,GDF9,6770.3829,4711.3765,2549.7251
ENSG00000164405.9,UQCRQ,844955.1729,557040.9982,1099025.928
ENSG00000164406.7,LEAP2,60355.2617,31129.4429,106896.828
ENSG00000164411.9,GJB7,8858.8553,2365.5258,4160.606
ENSG00000164414.15,SLC35A1,181846.236,132006.2386,160638.6763
ENSG00000164418.18,GRIK2,1312.1302,161.1328,3259.1969
ENSG00000164430.14,MB21D1,54662.804,77364.5709,36470.5041
ENSG00000164434.10,FABP7,1050201.423,1658381.294,888576.458
ENSG00000164438.5,TLX3,0,0,0
ENSG00000164440.13,TXLNB,16949.0065,10952.018,8573.0763
ENSG00000164442.9,CITED2,1320351.005,1075612.84,991887.5778
ENSG00000164451.12,FAM26D,0,0,1352.3144
ENSG00000164458.8,T,0,0,0
ENSG00000164463.11,CREBRF,216514.3768,246044.1312,349669.6267
ENSG00000164465.17,DCBLD1,64945.482,68837.0555,47050.3087
ENSG00000164466.11,SFXN1,258831.0983,186366.9478,361605.8751
ENSG00000164483.15,SAMD3,31252.9757,28318.7389,15972.0028
ENSG00000164484.10,TMEM200A,149056.1128,155006.9221,201112.2692
ENSG00000164485.13,IL22RA2,0,205.1008,180.3708
ENSG00000164488.10,DACT2,27093.4939,37285.5605,37986.7458
ENSG00000164494.10,PDSS2,129766.5558,109573.152,125509.3828
ENSG00000164500.6,C7orf72,0,0,0
ENSG00000164506.13,STXBP5,88170.4135,106571.7431,118943.2112
ENSG00000164508.4,HIST1H2AA,15812.0266,19505.8127,0
ENSG00000164509.12,IL31RA,4727.0219,1168.6175,114.1902
ENSG00000164512.16,ANKRD55,64394.5979,5784.201,2806.495
ENSG00000164520.10,RAET1E,13453.9081,6527.2447,8175.4699
ENSG00000164530.12,PI16,2440.9647,509.5858,168501.624
ENSG00000164532.10,TBX20,303.5909,4436.5221,557.3699
ENSG00000164535.13,DAGLB,101465.0826,102195.1519,83699.8986
ENSG00000164542.11,KIAA0895,59055.3813,70474.6281,67025.4301
ENSG00000164543.5,STK17A,220069.6306,210119.666,161105.0496
ENSG00000164548.9,TRA2A,305663.2042,388682.3803,332454.269
