ENSG00000000003.13	TSPAN6
ENSG00000115257.14	PCSK4
ENSG00000115263.13	GCG
ENSG00000115266.10	APC2
ENSG00000115267.5	IFIH1
ENSG00000115268.8	RPS15
ENSG00000115271.9	GCA
ENSG00000115274.13	INO80B
ENSG00000115275.10	MOGS
ENSG00000115282.18	TTC31
ENSG00000115286.18	NDUFS7
ENSG00000115289.11	PCGF1
ENSG00000115290.8	GRB14
ENSG00000115295.18	CLIP4
ENSG00000115297.10	TLX2
ENSG00000115306.14	SPTBN1
ENSG00000115307.15	AUP1
ENSG00000115310.16	RTN4
ENSG00000115317.10	HTRA2
ENSG00000115318.10	LOXL3
ENSG00000115325.12	DOK1
ENSG00000115339.12	GALNT3
ENSG00000115350.10	POLE4
ENSG00000115353.9	TACR1
ENSG00000115355.14	CCDC88A
ENSG00000115361.6	ACADL
ENSG00000115363.12	EVA1A
ENSG00000115364.12	MRPL19
ENSG00000115365.10	LANCL1
ENSG00000115368.8	WDR75
ENSG00000115380.17	EFEMP1
ENSG00000115386.5	REG1A
ENSG00000115392.10	FANCL
ENSG00000115414.17	FN1
ENSG00000115415.17	STAT1
ENSG00000115419.11	GLS
ENSG00000115421.11	PAPOLG
ENSG00000115423.17	DNAH6
ENSG00000115425.12	PECR
ENSG00000115446.10	UNC50
ENSG00000115457.8	IGFBP2
ENSG00000115459.16	ELMOD3
ENSG00000115461.4	IGFBP5
ENSG00000115464.13	USP34
ENSG00000115468.10	EFHD1
ENSG00000115474.6	KCNJ13
ENSG00000115484.13	CCT4
ENSG00000115486.10	GGCX
ENSG00000115488.3	NEU2
ENSG00000115504.13	EHBP1
ENSG00000115507.8	OTX1
ENSG00000115514.10	TXNDC9
ENSG00000115520.7	COQ10B
ENSG00000115523.15	GNLY
ENSG00000115524.14	SF3B1
ENSG00000115525.15	ST3GAL5
ENSG00000115526.9	CHST10
ENSG00000115539.12	PDCL3
ENSG00000115540.13	MOB4
ENSG00000115541.9	HSPE1
ENSG00000115548.15	KDM3A
ENSG00000115556.12	PLCD4
ENSG00000115561.13	CHMP3
ENSG00000115568.14	ZNF142
ENSG00000115590.12	IL1R2
ENSG00000115592.10	PRKAG3
ENSG00000115593.13	SMYD1
ENSG00000115594.10	IL1R1
ENSG00000115596.3	WNT6
ENSG00000115598.8	IL1RL2
ENSG00000115602.15	IL1RL1
ENSG00000115604.9	IL18R1
ENSG00000115607.8	IL18RAP
ENSG00000115616.2	SLC9A2
ENSG00000115641.17	FHL2
ENSG00000115648.12	MLPH
ENSG00000115649.14	CNPPD1
ENSG00000115652.13	UXS1
ENSG00000115657.11	ABCB6
ENSG00000115661.12	STK16
ENSG00000115665.7	SLC5A7
ENSG00000115677.15	HDLBP
ENSG00000115685.13	PPP1R7
ENSG00000115687.12	PASK
ENSG00000115694.13	STK25
ENSG00000115705.19	TPO
ENSG00000115718.16	PROC
ENSG00000115738.8	ID2
ENSG00000115750.15	TAF1B
ENSG00000115756.11	HPCAL1
ENSG00000115758.11	ODC1
ENSG00000115760.12	BIRC6
ENSG00000115761.14	NOL10
ENSG00000115762.15	PLEKHB2
ENSG00000115806.11	GORASP2
ENSG00000115808.10	STRN
ENSG00000115816.12	CEBPZ
ENSG00000115825.8	PRKD3
ENSG00000115827.12	DCAF17
ENSG00000115828.14	QPCT
ENSG00000115839.16	RAB3GAP1
ENSG00000115840.12	SLC25A12
ENSG00000115841.18	RMDN2
ENSG00000115844.9	DLX2
ENSG00000115850.8	LCT
ENSG00000115866.9	DARS
ENSG00000115875.17	SRSF7
ENSG00000115884.9	SDC1
ENSG00000115896.14	PLCL1
ENSG00000115902.9	SLC1A4
ENSG00000115904.11	SOS1
ENSG00000115919.13	KYNU
ENSG00000115935.15	WIPF1
ENSG00000115942.7	ORC2
ENSG00000115944.13	COX7A2L
ENSG00000115946.6	PNO1
ENSG00000115947.12	ORC4
ENSG00000115956.9	PLEK
ENSG00000115963.12	RND3
ENSG00000115966.15	ATF2
ENSG00000115970.17	THADA
ENSG00000115977.17	AAK1
ENSG00000115993.10	TRAK2
ENSG00000115998.6	C2orf42
ENSG00000116001.14	TIA1
ENSG00000116005.10	PCYOX1
ENSG00000116014.8	KISS1R
ENSG00000116016.12	EPAS1
ENSG00000116017.9	ARID3A
ENSG00000116030.15	SUMO1
ENSG00000116031.8	CD207
ENSG00000116032.5	GRIN3B
ENSG00000116035.2	VAX2
ENSG00000116039.10	ATP6V1B1
ENSG00000116044.14	NFE2L2
ENSG00000116062.13	MSH6
ENSG00000116095.9	PLEKHA3
ENSG00000116096.5	SPR
ENSG00000116106.10	EPHA4
ENSG00000116117.16	PARD3B
ENSG00000116120.9	FARSB
ENSG00000116127.16	ALMS1
ENSG00000116128.8	BCL9
ENSG00000116132.10	PRRX1
ENSG00000116133.10	DHCR24
ENSG00000116138.11	DNAJC16
ENSG00000116141.14	MARK1
ENSG00000116147.15	TNR
ENSG00000116151.12	MORN1
ENSG00000116157.5	GPX7
ENSG00000116161.16	CACYBP
ENSG00000116171.15	SCP2
ENSG00000116176.6	TPSG1
ENSG00000116183.9	PAPPA2
ENSG00000116191.16	RALGPS2
ENSG00000116194.11	ANGPTL1
ENSG00000116198.11	CEP104
ENSG00000116199.10	FAM20B
ENSG00000116205.9	TCEANC2
ENSG00000116209.10	TMEM59
ENSG00000116212.13	LRRC42
ENSG00000116213.14	WRAP73
ENSG00000116218.11	NPHS2
ENSG00000116221.14	MRPL37
ENSG00000116237.14	ICMT
ENSG00000116251.8	RPL22
ENSG00000116254.16	CHD5
ENSG00000116260.15	QSOX1
ENSG00000116266.9	STXBP3
ENSG00000116273.5	PHF13
ENSG00000116285.11	ERRFI1
ENSG00000116288.11	PARK7
ENSG00000116299.15	KIAA1324
ENSG00000116329.9	OPRD1
ENSG00000116337.14	AMPD2
ENSG00000116350.14	SRSF4
ENSG00000116353.14	MECR
ENSG00000116396.12	KCNC4
ENSG00000116406.17	EDEM3
ENSG00000116455.12	WDR77
ENSG00000116459.9	ATP5F1
ENSG00000116473.13	RAP1A
ENSG00000116478.10	HDAC1
ENSG00000116489.11	CAPZA1
ENSG00000116497.16	S100PBP
ENSG00000116514.15	RNF19B
ENSG00000116521.9	SCAMP3
ENSG00000116525.12	TRIM62
ENSG00000116539.9	ASH1L
ENSG00000116544.10	DLGAP3
ENSG00000116560.9	SFPQ
ENSG00000116574.5	RHOU
ENSG00000116580.17	GON4L
ENSG00000116584.16	ARHGEF2
ENSG00000116586.10	LAMTOR2
ENSG00000116604.16	MEF2D
ENSG00000116641.14	DOCK7
ENSG00000116649.8	SRM
ENSG00000116661.9	FBXO2
ENSG00000116663.9	FBXO6
ENSG00000116667.11	C1orf21
ENSG00000116668.11	SWT1
ENSG00000116670.13	MAD2L2
ENSG00000116675.14	DNAJC6
ENSG00000116678.17	LEPR
ENSG00000116679.14	IVNS1ABP
ENSG00000116685.14	KIAA2013
ENSG00000116688.15	MFN2
ENSG00000116690.10	PRG4
ENSG00000116691.9	MIIP
ENSG00000116698.19	SMG7
ENSG00000116701.13	NCF2
ENSG00000116703.13	PDC
ENSG00000116704.7	SLC35D1
ENSG00000116711.9	PLA2G4A
ENSG00000116717.10	GADD45A
ENSG00000116721.9	PRAMEF1
ENSG00000116726.4	PRAMEF12
ENSG00000116729.12	WLS
ENSG00000116731.21	PRDM2
ENSG00000116741.7	RGS2
ENSG00000116745.6	RPE65
ENSG00000116747.11	TROVE2
ENSG00000116748.18	AMPD1
ENSG00000116750.12	UCHL5
ENSG00000116752.5	BCAS2
ENSG00000116754.12	SRSF11
ENSG00000116761.10	CTH
ENSG00000116771.5	AGMAT
ENSG00000116774.10	OLFML3
ENSG00000116783.13	TNNI3K
ENSG00000116785.12	CFHR3
ENSG00000116786.10	PLEKHM2
ENSG00000116791.12	CRYZ
ENSG00000116793.14	PHTF1
ENSG00000116809.10	ZBTB17
ENSG00000116815.14	CD58
ENSG00000116819.6	TFAP2E
ENSG00000116824.4	CD2
ENSG00000116830.10	TTF2
ENSG00000116833.12	NR5A2
ENSG00000116852.13	KIF21B
ENSG00000116857.15	TMEM9
ENSG00000116863.10	ADPRHL2
ENSG00000116871.14	MAP7D1
ENSG00000116874.10	WARS2
ENSG00000116882.13	HAO2
ENSG00000116885.17	OSCP1
ENSG00000116898.10	MRPS15
ENSG00000116903.7	EXOC8
ENSG00000116906.10	GNPAT
ENSG00000116918.12	TSNAX
ENSG00000116922.13	C1orf109
ENSG00000116954.7	RRAGC
ENSG00000116957.11	TBCE
ENSG00000116962.13	NID1
ENSG00000116977.17	LGALS8
ENSG00000116981.3	NT5C1A
ENSG00000116983.11	HPCAL4
ENSG00000116984.11	MTR
ENSG00000116985.9	BMP8B
ENSG00000116990.10	MYCL
ENSG00000116991.9	SIPA1L2
ENSG00000116996.8	ZP4
ENSG00000117000.8	RLF
ENSG00000117009.10	KMO
ENSG00000117010.14	ZNF684
ENSG00000117013.13	KCNQ4
ENSG00000117016.8	RIMS3
ENSG00000117020.15	AKT3
ENSG00000117036.10	ETV3
ENSG00000117054.12	ACADM
ENSG00000117069.13	ST6GALNAC5
ENSG00000117090.13	SLAMF1
ENSG00000117091.8	CD48
ENSG00000117114.18	LPHN2
ENSG00000117115.11	PADI2
ENSG00000117118.8	SDHB
ENSG00000117122.12	MFAP2
ENSG00000117133.9	RPF1
ENSG00000117139.15	KDM5B
ENSG00000117143.12	UAP1
ENSG00000117148.7	ACTL8
ENSG00000117151.11	CTBS
ENSG00000117152.12	RGS4
ENSG00000117153.14	KLHL12
ENSG00000117154.10	IGSF21
ENSG00000117155.15	SSX2IP
ENSG00000117174.9	ZNHIT6
ENSG00000117215.13	PLA2G2D
ENSG00000117222.12	RBBP5
ENSG00000117226.10	GBP3
ENSG00000117228.9	GBP1
ENSG00000117245.11	KIF17
ENSG00000117262.17	GPR89A
ENSG00000117266.14	CDK18
ENSG00000117280.11	RAB29
ENSG00000117281.14	CD160
ENSG00000117298.13	ECE1
ENSG00000117305.13	HMGCL
ENSG00000117308.13	GALE
ENSG00000117318.8	ID3
ENSG00000117322.15	CR2
ENSG00000117335.17	CD46
ENSG00000117360.11	PRPF3
ENSG00000117362.11	APH1A
ENSG00000117385.14	P3H1
ENSG00000117394.18	SLC2A1
ENSG00000117395.9	EBNA1BP2
ENSG00000117399.12	CDC20
ENSG00000117400.13	MPL
ENSG00000117407.15	ARTN
ENSG00000117408.9	IPO13
ENSG00000117410.12	ATP6V0B
ENSG00000117411.15	B4GALT2
ENSG00000117419.13	ERI3
ENSG00000117425.12	PTCH2
ENSG00000117448.12	AKR1A1
ENSG00000117450.12	PRDX1
ENSG00000117461.13	PIK3R3
ENSG00000117472.8	TSPAN1
ENSG00000117475.12	BLZF1
ENSG00000117477.11	CCDC181
ENSG00000117479.11	SLC19A2
ENSG00000117480.14	FAAH
ENSG00000117481.9	NSUN4
ENSG00000117500.11	TMED5
ENSG00000117501.13	MROH9
ENSG00000117505.11	DR1
ENSG00000117507.4	FMO6P
ENSG00000117519.14	CNN3
ENSG00000117523.14	PRRC2C
ENSG00000117525.12	F3
ENSG00000117528.10	ABCD3
ENSG00000117533.13	VAMP4
ENSG00000117543.18	DPH5
ENSG00000117560.7	FASLG
ENSG00000117569.17	PTBP2
ENSG00000117586.9	TNFSF4
ENSG00000117592.8	PRDX6
ENSG00000117593.9	DARS2
ENSG00000117594.8	HSD11B1
ENSG00000117595.9	IRF6
ENSG00000117597.16	DIEXF
ENSG00000117598.10	LPPR5
ENSG00000117600.11	LPPR4
ENSG00000117601.12	SERPINC1
ENSG00000117602.10	RCAN3
ENSG00000117614.8	SYF2
ENSG00000117616.16	RSRP1
ENSG00000117620.11	SLC35A3
ENSG00000117625.12	RCOR3
ENSG00000117632.19	STMN1
ENSG00000117640.16	MTFR1L
ENSG00000117643.13	MAN1C1
ENSG00000117650.11	NEK2
ENSG00000117676.12	RPS6KA1
ENSG00000117682.15	DHDDS
ENSG00000117691.8	NENF
ENSG00000117697.13	NSL1
ENSG00000117707.14	PROX1
ENSG00000117713.16	ARID1A
ENSG00000117724.11	CENPF
ENSG00000117748.8	RPA2
ENSG00000117751.16	PPP1R8
ENSG00000117758.12	STX12
ENSG00000117791.14	2-Mar
ENSG00000117834.11	SLC5A9
ENSG00000117859.17	OSBPL9
ENSG00000117862.10	TXNDC12
ENSG00000117868.14	ESYT2
ENSG00000117877.9	CD3EAP
ENSG00000117899.9	MESDC2
ENSG00000117906.12	RCN2
ENSG00000117971.10	CHRNB4
ENSG00000117983.16	MUC5B
ENSG00000117984.11	CTSD
ENSG00000118004.16	COLEC11
ENSG00000118007.11	STAG1
ENSG00000118017.3	A4GNT
ENSG00000118046.13	STK11
ENSG00000118058.19	KMT2A
ENSG00000118094.10	TREH
ENSG00000118096.6	IFT46
ENSG00000118113.10	MMP8
ENSG00000118137.8	APOA1
ENSG00000118156.11	ZNF541
ENSG00000118160.12	SLC8A2
ENSG00000118162.12	KPTN
ENSG00000118181.9	RPS25
ENSG00000118193.10	KIF14
ENSG00000118194.17	TNNT2
ENSG00000118197.12	DDX59
ENSG00000118200.13	CAMSAP2
ENSG00000118217.5	ATF6
ENSG00000118231.4	CRYGD
ENSG00000118242.14	MREG
ENSG00000118245.2	TNP1
ENSG00000118246.12	FASTKD2
ENSG00000118257.15	NRP2
ENSG00000118260.13	CREB1
ENSG00000118263.13	KLF7
ENSG00000118271.8	TTR
ENSG00000118276.10	B4GALT6
ENSG00000118292.7	C1orf54
ENSG00000118298.9	CA14
ENSG00000118307.17	CASC1
ENSG00000118308.13	LRMP
ENSG00000118322.11	ATP10B
ENSG00000118363.10	SPCS2
ENSG00000118369.11	USP35
ENSG00000118402.5	ELOVL4
ENSG00000118407.13	FILIP1
ENSG00000118412.11	CASP8AP2
ENSG00000118418.13	HMGN3
ENSG00000118420.15	UBE3D
ENSG00000118432.12	CNR1
ENSG00000118434.7	SPACA1
ENSG00000118454.11	ANKRD13C
ENSG00000118473.20	SGIP1
ENSG00000118482.10	PHF3
ENSG00000118491.9	ZC2HC1B
ENSG00000118492.15	ADGB
ENSG00000118495.17	PLAGL1
ENSG00000118496.4	FBXO30
ENSG00000118503.13	TNFAIP3
ENSG00000118507.14	AKAP7
ENSG00000118508.4	RAB32
ENSG00000118513.17	MYB
ENSG00000118514.12	ALDH8A1
ENSG00000118515.10	SGK1
ENSG00000118518.14	RNF146
ENSG00000118520.12	ARG1
ENSG00000118523.5	CTGF
ENSG00000118526.6	TCF21
ENSG00000118557.14	PMFBP1
ENSG00000118564.13	FBXL5
ENSG00000118579.10	MED28
ENSG00000118596.10	SLC16A7
ENSG00000118600.10	TMEM5
ENSG00000118620.11	ZNF430
ENSG00000118640.9	VAMP8
ENSG00000118655.4	DCLRE1B
ENSG00000118680.11	MYL12B
ENSG00000118689.13	FOXO3
ENSG00000118690.11	ARMC2
ENSG00000118702.8	GHRH
ENSG00000118705.15	RPN2
ENSG00000118707.8	TGIF2
ENSG00000118729.11	CASQ2
ENSG00000118733.15	OLFM3
ENSG00000118762.6	PKD2
ENSG00000118777.9	ABCG2
ENSG00000118785.12	SPP1
ENSG00000118804.8	FAM47E-STBD1
ENSG00000118816.8	CCNI
ENSG00000118849.8	RARRES1
ENSG00000118855.17	MFSD1
ENSG00000118873.14	RAB3GAP2
ENSG00000118894.13	EEF2KMT
ENSG00000118898.14	PPL
ENSG00000118900.13	UBN1
ENSG00000118922.15	KLF12
ENSG00000118939.16	UCHL3
ENSG00000118946.10	PCDH17
ENSG00000118960.11	HS1BP3
ENSG00000118961.13	C2orf43
ENSG00000118965.13	WDR35
ENSG00000118971.6	CCND2
ENSG00000118972.1	FGF23
ENSG00000118985.13	ELL2
ENSG00000118997.12	DNAH7
ENSG00000119004.13	CYP20A1
ENSG00000119013.7	NDUFB3
ENSG00000119041.9	GTF3C3
ENSG00000119042.15	SATB2
ENSG00000119048.6	UBE2B
ENSG00000119121.20	TRPM6
ENSG00000119125.15	GDA
ENSG00000119138.4	KLF9
ENSG00000119139.15	TJP2
ENSG00000119147.8	C2orf40
ENSG00000119185.11	ITGB1BP1
ENSG00000119203.12	CPSF3
ENSG00000119227.6	PIGZ
ENSG00000119231.9	SENP5
ENSG00000119242.7	CCDC92
ENSG00000119280.15	C1orf198
ENSG00000119283.14	TRIM67
ENSG00000119285.9	HEATR1
ENSG00000119314.14	PTBP3
ENSG00000119318.11	RAD23B
ENSG00000119321.7	FKBP15
ENSG00000119326.13	CTNNAL1
ENSG00000119328.10	FAM206A
ENSG00000119333.10	WDR34
ENSG00000119335.15	SET
ENSG00000119383.18	PPP2R4
ENSG00000119392.13	GLE1
ENSG00000119396.9	RAB14
ENSG00000119397.15	CNTRL
ENSG00000119401.10	TRIM32
ENSG00000119402.15	FBXW2
ENSG00000119403.12	PHF19
ENSG00000119408.15	NEK6
ENSG00000119411.10	BSPRY
ENSG00000119414.10	PPP6C
ENSG00000119421.6	NDUFA8
ENSG00000119431.8	HDHD3
ENSG00000119446.12	RBM18
ENSG00000119457.7	SLC46A2
ENSG00000119471.13	HSDL2
ENSG00000119487.15	MAPKAP1
ENSG00000119508.16	NR4A3
ENSG00000119509.11	INVS
ENSG00000119514.6	GALNT12
ENSG00000119522.14	DENND1A
ENSG00000119523.9	ALG2
ENSG00000119535.16	CSF3R
ENSG00000119537.14	KDSR
ENSG00000119541.8	VPS4B
ENSG00000119547.5	ONECUT2
ENSG00000119559.14	C19orf25
ENSG00000119574.11	ZBTB45
ENSG00000119596.16	YLPM1
ENSG00000119599.15	DCAF4
ENSG00000119608.11	PROX2
ENSG00000119614.2	VSX2
ENSG00000119616.10	FCF1
ENSG00000119630.12	PGF
ENSG00000119632.3	IFI27L2
ENSG00000119636.14	CCDC176
ENSG00000119638.11	NEK9
ENSG00000119640.7	ACYP1
ENSG00000119650.11	IFT43
ENSG00000119655.7	NPC2
ENSG00000119661.13	DNAL1
ENSG00000119669.4	IRF2BPL
ENSG00000119673.13	ACOT2
ENSG00000119681.10	LTBP2
ENSG00000119682.15	AREL1
ENSG00000119684.14	MLH3
ENSG00000119685.18	TTLL5
ENSG00000119686.8	FLVCR2
ENSG00000119688.19	ABCD4
ENSG00000119689.13	DLST
ENSG00000119698.10	PPP4R4
ENSG00000119699.6	TGFB3
ENSG00000119703.13	ZC2HC1C
ENSG00000119705.8	SLIRP
ENSG00000119707.12	RBM25
ENSG00000119711.11	ALDH6A1
ENSG00000119714.9	GPR68
ENSG00000119715.13	ESRRB
ENSG00000119718.9	EIF2B2
ENSG00000119720.16	NRDE2
ENSG00000119723.14	COQ6
ENSG00000119725.16	ZNF410
ENSG00000119729.9	RHOQ
ENSG00000119737.5	GPR75
ENSG00000119760.14	SUPT7L
ENSG00000119771.13	KLHL29
ENSG00000119772.15	DNMT3A
ENSG00000119777.17	TMEM214
ENSG00000119778.13	ATAD2B
ENSG00000119782.12	FKBP1B
ENSG00000119787.12	ATL2
ENSG00000119801.11	YPEL5
ENSG00000119812.17	FAM98A
ENSG00000119820.9	YIPF4
ENSG00000119844.13	AFTPH
ENSG00000119862.11	LGALSL
ENSG00000119865.7	CNRIP1
ENSG00000119866.19	BCL11A
ENSG00000119878.5	CRIPT
ENSG00000119888.9	EPCAM
ENSG00000119899.12	SLC17A5
ENSG00000119900.7	OGFRL1
ENSG00000119906.10	FAM178A
ENSG00000119912.14	IDE
ENSG00000119913.4	TECTB
ENSG00000119915.4	ELOVL3
ENSG00000119917.12	IFIT3
ENSG00000119919.10	NKX2-3
ENSG00000119922.8	IFIT2
ENSG00000119927.12	GPAM
ENSG00000119929.11	CUTC
ENSG00000119938.8	PPP1R3C
ENSG00000119943.9	PYROXD2
ENSG00000119946.10	CNNM1
ENSG00000119950.19	MXI1
ENSG00000119953.11	SMNDC1
ENSG00000119965.11	C10orf88
ENSG00000119969.13	HELLS
ENSG00000119973.4	PRLHR
ENSG00000119977.19	TCTN3
ENSG00000119979.14	FAM45A
ENSG00000119986.6	AVPI1
ENSG00000120008.14	WDR11
ENSG00000120029.11	C10orf76
ENSG00000120049.17	KCNIP2
ENSG00000120051.13	CFAP58
ENSG00000120053.10	GOT1
ENSG00000120054.10	CPN1
ENSG00000120057.4	SFRP5
ENSG00000120063.8	GNA13
ENSG00000120068.6	HOXB8
ENSG00000120071.11	KANSL1
ENSG00000120075.5	HOXB5
ENSG00000120088.13	CRHR1
ENSG00000120093.10	HOXB3
ENSG00000120094.6	HOXB1
ENSG00000120129.5	DUSP1
ENSG00000120137.6	PANK3
ENSG00000120149.8	MSX2
ENSG00000120156.19	TEK
ENSG00000120158.10	RCL1
ENSG00000120159.10	CAAP1
ENSG00000120160.9	EQTN
ENSG00000120162.9	MOB3B
ENSG00000120210.6	INSL6
ENSG00000120211.4	INSL4
ENSG00000120215.8	MLANA
ENSG00000120217.12	CD274
ENSG00000120235.4	IFNA6
ENSG00000120242.3	IFNA8
ENSG00000120251.17	GRIA2
ENSG00000120253.12	NUP43
ENSG00000120254.14	MTHFD1L
ENSG00000120256.8	LRP11
ENSG00000120262.9	CCDC170
ENSG00000120265.15	PCMT1
ENSG00000120278.13	PLEKHG1
ENSG00000120279.6	MYCT1
ENSG00000120280.5	CXorf21
ENSG00000120289.11	MAGEB4
ENSG00000120306.8	CYSTM1
ENSG00000120314.17	WDR55
ENSG00000120318.14	ARAP3
ENSG00000120322.3	PCDHB8
ENSG00000120324.6	PCDHB10
ENSG00000120327.6	PCDHB14
ENSG00000120328.6	PCDHB12
ENSG00000120329.6	SLC25A2
ENSG00000120332.14	TNN
ENSG00000120333.4	MRPS14
ENSG00000120334.14	CENPL
ENSG00000120337.8	TNFSF18
ENSG00000120341.17	SEC16B
ENSG00000120370.11	GORAB
ENSG00000120436.3	GPR31
ENSG00000120437.8	ACAT2
ENSG00000120438.10	TCP1
ENSG00000120440.12	TTLL2
ENSG00000120451.9	SNX19
ENSG00000120457.10	KCNJ5
ENSG00000120458.8	MSANTD2
ENSG00000120471.13	TP53AIP1
ENSG00000120498.12	TEX11
ENSG00000120500.16	ARR3
ENSG00000120509.9	PDZD11
ENSG00000120519.13	SLC10A7
ENSG00000120526.9	NUDCD1
ENSG00000120533.11	ENY2
ENSG00000120539.13	MASTL
ENSG00000120549.14	KIAA1217
ENSG00000120563.7	LYZL1
ENSG00000120594.15	PLXDC2
ENSG00000120616.14	EPC1
ENSG00000120645.10	IQSEC3
ENSG00000120647.8	CCDC77
ENSG00000120656.10	TAF12
ENSG00000120658.11	ENOX1
ENSG00000120659.13	TNFSF11
ENSG00000120662.14	MTRF1
ENSG00000120669.14	SOHLH2
ENSG00000120675.5	DNAJC15
ENSG00000120685.18	PROSER1
ENSG00000120686.10	UFM1
ENSG00000120688.8	WBP4
ENSG00000120690.12	ELF1
ENSG00000120693.12	SMAD9
ENSG00000120694.18	HSPH1
ENSG00000120696.8	KBTBD7
ENSG00000120697.7	ALG5
ENSG00000120699.11	EXOSC8
ENSG00000120705.11	ETF1
ENSG00000120708.15	TGFBI
ENSG00000120709.9	FAM53C
ENSG00000120725.11	SIL1
ENSG00000120727.11	PAIP2
ENSG00000120729.8	MYOT
ENSG00000120733.12	KDM3B
ENSG00000120738.7	EGR1
ENSG00000120742.9	SERP1
ENSG00000120756.11	PLS1
ENSG00000120784.14	ZFP30
ENSG00000120798.15	NR2C1
ENSG00000120800.4	UTP20
ENSG00000120802.12	TMPO
ENSG00000120805.12	ARL1
ENSG00000120820.11	GLT8D2
ENSG00000120832.8	MTERF2
ENSG00000120833.12	SOCS2
ENSG00000120837.6	NFYB
ENSG00000120860.9	CCDC53
ENSG00000120868.12	APAF1
ENSG00000120875.7	DUSP4
ENSG00000120885.18	CLU
ENSG00000120889.11	TNFRSF10B
ENSG00000120896.12	SORBS3
ENSG00000120899.16	PTK2B
ENSG00000120903.9	CHRNA2
ENSG00000120907.16	ADRA1A
ENSG00000120910.13	PPP3CC
ENSG00000120913.22	PDLIM2
ENSG00000120915.12	EPHX2
ENSG00000120925.12	RNF170
ENSG00000120937.8	NPPB
ENSG00000120942.12	UBIAD1
ENSG00000120948.14	TARDBP
ENSG00000120949.13	TNFRSF8
ENSG00000120952.4	PRAMEF2
ENSG00000120963.10	ZNF706
ENSG00000120992.16	LYPLA1
ENSG00000121005.7	CRISPLD1
ENSG00000121022.12	COPS5
ENSG00000121039.8	RDH10
ENSG00000121053.5	EPX
ENSG00000121057.11	AKAP1
ENSG00000121058.4	COIL
ENSG00000121060.13	TRIM25
ENSG00000121064.11	SCPEP1
ENSG00000121067.16	SPOP
ENSG00000121068.12	TBX2
ENSG00000121073.12	SLC35B1
ENSG00000121075.8	TBX4
ENSG00000121101.14	TEX14
ENSG00000121104.6	FAM117A
ENSG00000121152.8	NCAPH
ENSG00000121207.10	LRAT
ENSG00000121210.14	KIAA0922
ENSG00000121211.6	MND1
ENSG00000121236.18	TRIM6
ENSG00000121270.14	ABCC11
ENSG00000121274.11	PAPD5
ENSG00000121281.11	ADCY7
ENSG00000121289.16	CEP89
ENSG00000121297.6	TSHZ3
ENSG00000121310.15	ECHDC2
ENSG00000121314.2	TAS2R8
ENSG00000121316.9	PLBD1
ENSG00000121318.2	TAS2R10
ENSG00000121335.11	PRB2
ENSG00000121350.14	PYROXD1
ENSG00000121351.6	IAPP
ENSG00000121361.3	KCNJ8
ENSG00000121377.2	TAS2R7
ENSG00000121380.11	BCL2L14
ENSG00000121381.3	TAS2R9
ENSG00000121390.16	PSPC1
ENSG00000121406.7	ZNF549
ENSG00000121410.10	A1BG
ENSG00000121413.11	ZSCAN18
ENSG00000121417.12	ZNF211
ENSG00000121440.13	PDZRN3
ENSG00000121446.16	RGSL1
ENSG00000121454.5	LHX4
ENSG00000121481.9	RNF2
ENSG00000121486.10	TRMT1L
ENSG00000121542.10	SEC22A
ENSG00000121552.3	CSTA
ENSG00000121570.11	DPPA4
ENSG00000121577.12	POPDC2
ENSG00000121578.11	B4GALT4
ENSG00000121579.11	NAA50
ENSG00000121594.10	CD80
ENSG00000121621.6	KIF18A
ENSG00000121634.5	GJA8
ENSG00000121644.17	DESI2
ENSG00000121653.10	MAPK8IP1
ENSG00000121671.10	CRY2
ENSG00000121680.14	PEX16
ENSG00000121690.8	DEPDC7
ENSG00000121691.4	CAT
ENSG00000121716.17	PILRB
ENSG00000121741.15	ZMYM2
ENSG00000121742.14	GJB6
ENSG00000121743.3	GJA3
ENSG00000121749.14	TBC1D15
ENSG00000121753.11	BAI2
ENSG00000121764.10	HCRTR1
ENSG00000121766.13	ZCCHC17
ENSG00000121769.6	FABP3
ENSG00000121774.16	KHDRBS1
ENSG00000121775.16	TMEM39B
ENSG00000121797.9	CCRL2
ENSG00000121807.5	CCR2
ENSG00000121851.11	POLR3GL
ENSG00000121853.3	GHSR
ENSG00000121858.9	TNFSF10
ENSG00000121864.8	ZNF639
ENSG00000121871.3	SLITRK3
ENSG00000121879.3	PIK3CA
ENSG00000121892.13	PDS5A
ENSG00000121895.7	TMEM156
ENSG00000121897.12	LIAS
ENSG00000121898.11	CPXM2
ENSG00000121900.17	TMEM54
ENSG00000121903.13	ZSCAN20
ENSG00000121904.16	CSMD2
ENSG00000121905.8	HPCA
ENSG00000121931.14	LRIF1
ENSG00000121933.16	ADORA3
ENSG00000121940.14	CLCC1
ENSG00000121957.11	GPSM2
ENSG00000121964.13	GTDC1
ENSG00000121966.6	CXCR4
ENSG00000121988.16	ZRANB3
ENSG00000121989.13	ACVR2A
ENSG00000122008.14	POLK
ENSG00000122012.12	SV2C
ENSG00000122025.13	FLT3
ENSG00000122026.9	RPL21
ENSG00000122033.13	MTIF3
ENSG00000122034.11	GTF3A
ENSG00000122035.6	RASL11A
ENSG00000122042.9	UBL3
ENSG00000122068.11	FYTTD1
ENSG00000122085.15	MTERF4
